,stopping_criteria,answer_how,sampling_strategy,aggregation_strategy,k,model,accuracy,entropy,length
934,max_rounds,answer_first,nucleus,element_wise_max,2,Qwen_Qwen2_5_0_5B_Instruct,0.16,3.3256048696079623,196.44
935,max_rounds,answer_first,nucleus,element_wise_max,2,Qwen_Qwen3_0_6B,0.14,2.247016625650398,200.0
936,max_rounds,answer_first,nucleus,element_wise_max,2,Qwen_Qwen3_1_7B,0.56,0.14048813997021858,200.0
937,max_rounds,answer_first,nucleus,element_wise_max,2,Qwen_Qwen3_4B,0.58,0.09068463136184837,200.0
938,max_rounds,answer_first,nucleus,element_wise_max,4,microsoft_phi_4_mini_instruct,0.74,5.25148482564132,194.62
939,max_rounds,answer_first,nucleus,element_wise_max,4,microsoft_phi_4_mini_reasoning,0.42,0.8550985341122038,188.88
940,max_rounds,answer_first,nucleus,element_wise_max,4,Qwen_Qwen2_5_3B_Instruct,0.8,2.129024107454442,200.0
941,max_rounds,answer_first,nucleus,element_wise_max,4,Qwen_Qwen2_5_0_5B_Instruct,0.14,3.3256048696079623,196.44
942,max_rounds,answer_first,nucleus,element_wise_max,4,Qwen_Qwen3_0_6B,0.18,2.247016625650398,200.0
943,max_rounds,answer_first,nucleus,element_wise_max,4,Qwen_Qwen3_1_7B,0.66,0.14048813997021858,200.0
944,max_rounds,answer_first,nucleus,element_wise_max,4,Qwen_Qwen3_4B,0.62,0.09068463136184837,200.0
945,max_rounds,answer_first,nucleus,element_wise_max,8,microsoft_phi_4_mini_instruct,0.72,5.25148482564132,194.62
946,max_rounds,answer_first,nucleus,element_wise_max,8,microsoft_phi_4_mini_reasoning,0.5,0.8550985341122038,188.88
947,max_rounds,answer_first,nucleus,element_wise_max,8,Qwen_Qwen2_5_3B_Instruct,0.76,2.129024107454442,200.0
948,max_rounds,answer_first,nucleus,element_wise_max,8,Qwen_Qwen2_5_0_5B_Instruct,0.14,3.3256048696079623,196.44
949,max_rounds,answer_first,nucleus,element_wise_max,8,Qwen_Qwen3_0_6B,0.16,2.247016625650398,200.0
950,max_rounds,answer_first,nucleus,element_wise_max,8,Qwen_Qwen3_1_7B,0.54,0.14048813997021858,200.0
951,max_rounds,answer_first,nucleus,element_wise_max,8,Qwen_Qwen3_4B,0.66,0.09068463136184837,200.0
952,max_rounds,answer_first,nucleus,dirichlet,1,microsoft_phi_4_mini_instruct,0.7,0.5637237832068756,199.24
953,max_rounds,answer_first,nucleus,dirichlet,1,microsoft_phi_4_mini_reasoning,0.6,0.11899970424544312,200.0
954,max_rounds,answer_first,nucleus,dirichlet,1,Qwen_Qwen2_5_3B_Instruct,0.9,0.276480142973114,200.0
955,max_rounds,answer_first,nucleus,dirichlet,1,Qwen_Qwen2_5_0_5B_Instruct,0.26,0.29899914885423656,200.0
956,max_rounds,answer_first,nucleus,dirichlet,1,Qwen_Qwen3_0_6B,0.34,0.33768419474384354,200.0
957,max_rounds,answer_first,nucleus,dirichlet,1,Qwen_Qwen3_1_7B,0.62,0.10215181862738361,200.0
958,max_rounds,answer_first,nucleus,dirichlet,1,Qwen_Qwen3_4B,0.64,0.087473659127314,200.0
959,max_rounds,answer_first,nucleus,dirichlet,2,microsoft_phi_4_mini_instruct,0.66,0.5328753140409045,197.86
960,max_rounds,answer_first,nucleus,dirichlet,2,microsoft_phi_4_mini_reasoning,0.52,0.11116651352612737,199.98
961,max_rounds,answer_first,nucleus,dirichlet,2,Qwen_Qwen2_5_3B_Instruct,0.82,0.2612375720275341,200.0
962,max_rounds,answer_first,nucleus,dirichlet,2,Qwen_Qwen2_5_0_5B_Instruct,0.24,0.30334583486224576,200.0
963,max_rounds,answer_first,nucleus,dirichlet,2,Qwen_Qwen3_0_6B,0.38,0.33045776806668664,200.0
964,max_rounds,answer_first,nucleus,dirichlet,2,Qwen_Qwen3_1_7B,0.62,0.09937284303937506,200.0
965,max_rounds,answer_first,nucleus,dirichlet,2,Qwen_Qwen3_4B,0.68,0.08763200821498454,200.0
966,max_rounds,answer_first,nucleus,dirichlet,4,microsoft_phi_4_mini_instruct,0.72,0.4946761131839321,197.78
967,max_rounds,answer_first,nucleus,dirichlet,4,microsoft_phi_4_mini_reasoning,0.5,0.11495889835353224,200.0
968,max_rounds,answer_first,nucleus,dirichlet,4,Qwen_Qwen2_5_3B_Instruct,0.82,0.27812320520361294,200.0
969,max_rounds,answer_first,nucleus,dirichlet,4,Qwen_Qwen2_5_0_5B_Instruct,0.32,0.2905144941864596,200.0
970,max_rounds,answer_first,nucleus,dirichlet,4,Qwen_Qwen3_0_6B,0.46,0.33273054634429544,200.0
971,max_rounds,answer_first,nucleus,dirichlet,4,Qwen_Qwen3_1_7B,0.7,0.09986634244274495,200.0
972,max_rounds,answer_first,nucleus,dirichlet,4,Qwen_Qwen3_4B,0.64,0.08574713464461438,200.0
973,max_rounds,answer_first,nucleus,dirichlet,8,microsoft_phi_4_mini_instruct,0.74,0.5079519798869819,198.78
974,max_rounds,answer_first,nucleus,dirichlet,8,microsoft_phi_4_mini_reasoning,0.62,0.11087187547364664,200.0
975,max_rounds,answer_first,nucleus,dirichlet,8,Qwen_Qwen2_5_3B_Instruct,0.84,0.2666424800015412,200.0
976,max_rounds,answer_first,nucleus,dirichlet,8,Qwen_Qwen2_5_0_5B_Instruct,0.32,0.33028659285285444,200.0
977,max_rounds,answer_first,nucleus,dirichlet,8,Qwen_Qwen3_0_6B,0.48,0.3238704340340723,200.0
978,max_rounds,answer_first,nucleus,dirichlet,8,Qwen_Qwen3_1_7B,0.64,0.09801423414135067,200.0
979,max_rounds,answer_first,nucleus,dirichlet,8,Qwen_Qwen3_4B,0.64,0.08402037626598058,200.0
980,max_rounds,answer_first,nucleus,second_moment,1,microsoft_phi_4_mini_instruct,0.02,4.8224733266356425,50.44
981,max_rounds,answer_first,nucleus,second_moment,1,microsoft_phi_4_mini_reasoning,0.0,4.016769316091056,51.1
982,max_rounds,answer_first,nucleus,second_moment,1,Qwen_Qwen2_5_3B_Instruct,0.82,2.6259449183426486,200.0
983,max_rounds,answer_first,nucleus,second_moment,1,Qwen_Qwen2_5_0_5B_Instruct,0.08,6.096804208937941,200.0
984,max_rounds,answer_first,nucleus,second_moment,1,Qwen_Qwen3_0_6B,0.0,1.8719162482451563,200.0
985,max_rounds,answer_first,nucleus,second_moment,1,Qwen_Qwen3_1_7B,0.54,0.36584127902648295,200.0
986,max_rounds,answer_first,nucleus,second_moment,1,Qwen_Qwen3_4B,0.78,1.4936241363036475,200.0
987,max_rounds,answer_first,nucleus,second_moment,2,microsoft_phi_4_mini_instruct,0.02,4.8224733266356425,50.44
988,max_rounds,answer_first,nucleus,second_moment,2,microsoft_phi_4_mini_reasoning,0.02,4.016769316091056,51.1
989,max_rounds,answer_first,nucleus,second_moment,2,Qwen_Qwen2_5_3B_Instruct,0.72,2.6259449183426486,200.0
990,max_rounds,answer_first,nucleus,second_moment,2,Qwen_Qwen2_5_0_5B_Instruct,0.02,6.096804208937941,200.0
991,max_rounds,answer_first,nucleus,second_moment,2,Qwen_Qwen3_0_6B,0.0,1.8719162482451563,200.0
992,max_rounds,answer_first,nucleus,second_moment,2,Qwen_Qwen3_1_7B,0.4,0.36584127902648295,200.0
993,max_rounds,answer_first,nucleus,second_moment,2,Qwen_Qwen3_4B,0.76,1.4936241363036475,200.0
994,max_rounds,answer_first,nucleus,second_moment,4,microsoft_phi_4_mini_instruct,0.0,4.8224733266356425,50.44
995,max_rounds,answer_first,nucleus,second_moment,4,microsoft_phi_4_mini_reasoning,0.04,4.016769316091056,51.1
996,max_rounds,answer_first,nucleus,second_moment,4,Qwen_Qwen2_5_3B_Instruct,0.82,2.6259449183426486,200.0
997,max_rounds,answer_first,nucleus,second_moment,4,Qwen_Qwen2_5_0_5B_Instruct,0.04,6.096804208937941,200.0
998,max_rounds,answer_first,nucleus,second_moment,4,Qwen_Qwen3_0_6B,0.02,1.8719162482451563,200.0
999,max_rounds,answer_first,nucleus,second_moment,4,Qwen_Qwen3_1_7B,0.52,0.36584127902648295,200.0
1000,max_rounds,answer_first,nucleus,second_moment,4,Qwen_Qwen3_4B,0.7,1.4936241363036475,200.0
1001,max_rounds,answer_first,nucleus,second_moment,8,microsoft_phi_4_mini_instruct,0.0,4.8224733266356425,50.44
1002,max_rounds,answer_first,nucleus,second_moment,8,microsoft_phi_4_mini_reasoning,0.02,4.016769316091056,51.1
1003,max_rounds,answer_first,nucleus,second_moment,8,Qwen_Qwen2_5_3B_Instruct,0.76,2.6259449183426486,200.0
1004,max_rounds,answer_first,nucleus,second_moment,8,Qwen_Qwen2_5_0_5B_Instruct,0.08,6.096804208937941,200.0
1005,max_rounds,answer_first,nucleus,second_moment,8,Qwen_Qwen3_0_6B,0.0,1.8719162482451563,200.0
1006,max_rounds,answer_first,nucleus,second_moment,8,Qwen_Qwen3_1_7B,0.48,0.36584127902648295,200.0
1007,max_rounds,answer_first,nucleus,second_moment,8,Qwen_Qwen3_4B,0.62,1.4936241363036475,200.0
1008,max_rounds,answer_first,top_k,weighted_sum,1,microsoft_phi_4_mini_instruct,0.74,0.0,200.0
1009,max_rounds,answer_first,top_k,weighted_sum,1,microsoft_phi_4_mini_reasoning,0.68,0.0,200.0
1010,max_rounds,answer_first,top_k,weighted_sum,1,Qwen_Qwen2_5_3B_Instruct,0.82,0.0,200.0
1011,max_rounds,answer_first,top_k,weighted_sum,1,Qwen_Qwen2_5_0_5B_Instruct,0.22,0.0,200.0
1012,max_rounds,answer_first,top_k,weighted_sum,1,Qwen_Qwen3_0_6B,0.52,0.0,199.88
1013,max_rounds,answer_first,top_k,weighted_sum,1,Qwen_Qwen3_1_7B,0.62,0.0,200.0
1014,max_rounds,answer_first,top_k,weighted_sum,1,Qwen_Qwen3_4B,0.62,0.0,200.0
1015,max_rounds,answer_first,top_k,weighted_sum,2,microsoft_phi_4_mini_instruct,0.7,0.25546741498284786,199.94
1016,max_rounds,answer_first,top_k,weighted_sum,2,microsoft_phi_4_mini_reasoning,0.48,0.11406271967639343,200.0
1017,max_rounds,answer_first,top_k,weighted_sum,2,Qwen_Qwen2_5_3B_Instruct,0.78,0.19774017353817053,200.0
1018,max_rounds,answer_first,top_k,weighted_sum,2,Qwen_Qwen2_5_0_5B_Instruct,0.3,0.20207487118299858,200.0
1019,max_rounds,answer_first,top_k,weighted_sum,2,Qwen_Qwen3_0_6B,0.48,0.2651751438943112,200.0
1020,max_rounds,answer_first,top_k,weighted_sum,2,Qwen_Qwen3_1_7B,0.7,0.10498358868903754,200.0
1021,max_rounds,answer_first,top_k,weighted_sum,2,Qwen_Qwen3_4B,0.64,0.09324970874039692,200.0
1022,max_rounds,answer_first,top_k,weighted_sum,4,microsoft_phi_4_mini_instruct,0.6,0.3879696879527343,197.3
1023,max_rounds,answer_first,top_k,weighted_sum,4,microsoft_phi_4_mini_reasoning,0.6,0.12997396574562703,200.0
1024,max_rounds,answer_first,top_k,weighted_sum,4,Qwen_Qwen2_5_3B_Instruct,0.82,0.28053748841029646,200.0
1025,max_rounds,answer_first,top_k,weighted_sum,4,Qwen_Qwen2_5_0_5B_Instruct,0.24,0.2980504027520905,200.0
1026,max_rounds,answer_first,top_k,weighted_sum,4,Qwen_Qwen3_0_6B,0.44,0.374505494697928,199.74
1027,max_rounds,answer_first,top_k,weighted_sum,4,Qwen_Qwen3_1_7B,0.64,0.12066780955179877,200.0
1028,max_rounds,answer_first,top_k,weighted_sum,4,Qwen_Qwen3_4B,0.58,0.10335173448165781,200.0
1029,max_rounds,answer_first,top_k,weighted_sum,8,microsoft_phi_4_mini_instruct,0.68,0.4778397083734999,199.12
1030,max_rounds,answer_first,top_k,weighted_sum,8,microsoft_phi_4_mini_reasoning,0.6,0.13516361761015136,200.0
1031,max_rounds,answer_first,top_k,weighted_sum,8,Qwen_Qwen2_5_3B_Instruct,0.84,0.31407444848818267,200.0
1032,max_rounds,answer_first,top_k,weighted_sum,8,Qwen_Qwen2_5_0_5B_Instruct,0.18,0.3543851735600677,200.0
1033,max_rounds,answer_first,top_k,weighted_sum,8,Qwen_Qwen3_0_6B,0.48,0.41090945779051036,200.0
1034,max_rounds,answer_first,top_k,weighted_sum,8,Qwen_Qwen3_1_7B,0.58,0.12232577315152664,200.0
1035,max_rounds,answer_first,top_k,weighted_sum,8,Qwen_Qwen3_4B,0.58,0.10215422127365968,200.0
1036,max_rounds,answer_first,top_k,element_wise_max,1,microsoft_phi_4_mini_instruct,0.62,0.0,200.0
1037,max_rounds,answer_first,top_k,element_wise_max,1,microsoft_phi_4_mini_reasoning,0.66,0.0,200.0
1038,max_rounds,answer_first,top_k,element_wise_max,1,Qwen_Qwen2_5_3B_Instruct,0.86,0.0,200.0
1039,max_rounds,answer_first,top_k,element_wise_max,1,Qwen_Qwen2_5_0_5B_Instruct,0.32,0.0,200.0
1040,max_rounds,answer_first,top_k,element_wise_max,1,Qwen_Qwen3_0_6B,0.44,0.0,199.88
1041,max_rounds,answer_first,top_k,element_wise_max,1,Qwen_Qwen3_1_7B,0.64,0.0,200.0
1042,max_rounds,answer_first,top_k,element_wise_max,1,Qwen_Qwen3_4B,0.58,0.0,200.0
1043,max_rounds,answer_first,top_k,element_wise_max,2,microsoft_phi_4_mini_instruct,0.68,0.49002481570872986,198.3
1044,max_rounds,answer_first,top_k,element_wise_max,2,microsoft_phi_4_mini_reasoning,0.36,0.47010893352115857,118.56
1045,max_rounds,answer_first,top_k,element_wise_max,2,Qwen_Qwen2_5_3B_Instruct,0.08,0.5180980345554981,200.0
1046,max_rounds,answer_first,top_k,element_wise_max,2,Qwen_Qwen2_5_0_5B_Instruct,0.02,0.6068012858501459,196.04
1047,max_rounds,answer_first,top_k,element_wise_max,2,Qwen_Qwen3_0_6B,0.08,0.47926419153895267,194.78
1048,max_rounds,answer_first,top_k,element_wise_max,2,Qwen_Qwen3_1_7B,0.66,0.24823983451134127,65.44
1049,max_rounds,answer_first,top_k,element_wise_max,2,Qwen_Qwen3_4B,0.54,0.15203992582494186,188.06
1050,max_rounds,answer_first,top_k,element_wise_max,4,microsoft_phi_4_mini_instruct,0.6,1.1881169323216993,192.22
1051,max_rounds,answer_first,top_k,element_wise_max,4,microsoft_phi_4_mini_reasoning,0.4,0.9452766749624185,49.9
1052,max_rounds,answer_first,top_k,element_wise_max,4,Qwen_Qwen2_5_3B_Instruct,0.84,1.1100797517486003,200.0
1053,max_rounds,answer_first,top_k,element_wise_max,4,Qwen_Qwen2_5_0_5B_Instruct,0.04,1.1319684894584807,196.78
1054,max_rounds,answer_first,top_k,element_wise_max,4,Qwen_Qwen3_0_6B,0.14,1.0241355080647943,131.64
1055,max_rounds,answer_first,top_k,element_wise_max,4,Qwen_Qwen3_1_7B,0.6,0.27804798744324166,5.96
1056,max_rounds,answer_first,top_k,element_wise_max,4,Qwen_Qwen3_4B,0.56,0.4678745987599621,184.16
1057,max_rounds,answer_first,top_k,element_wise_max,8,microsoft_phi_4_mini_instruct,0.64,1.3861708250687574,197.42
1058,max_rounds,answer_first,top_k,element_wise_max,8,microsoft_phi_4_mini_reasoning,0.36,1.5265328551430637,71.2
1059,max_rounds,answer_first,top_k,element_wise_max,8,Qwen_Qwen2_5_3B_Instruct,0.78,1.3705348534604356,200.0
1060,max_rounds,answer_first,top_k,element_wise_max,8,Qwen_Qwen2_5_0_5B_Instruct,0.22,1.3542289493431583,135.42
1061,max_rounds,answer_first,top_k,element_wise_max,8,Qwen_Qwen3_0_6B,0.2,0.5963463152806178,200.0
1062,max_rounds,answer_first,top_k,element_wise_max,8,Qwen_Qwen3_1_7B,0.6,0.7141258874305112,14.64
1063,max_rounds,answer_first,top_k,element_wise_max,8,Qwen_Qwen3_4B,0.54,0.542973511700368,196.04
1064,max_rounds,answer_first,top_k,dirichlet,1,microsoft_phi_4_mini_instruct,0.7,0.0,200.0
1065,max_rounds,answer_first,top_k,dirichlet,1,microsoft_phi_4_mini_reasoning,0.58,0.0,200.0
1066,max_rounds,answer_first,top_k,dirichlet,1,Qwen_Qwen2_5_3B_Instruct,0.84,0.0,200.0
1067,max_rounds,answer_first,top_k,dirichlet,1,Qwen_Qwen2_5_0_5B_Instruct,0.3,0.0,200.0
1068,max_rounds,answer_first,top_k,dirichlet,1,Qwen_Qwen3_0_6B,0.46,0.0,199.88
1069,max_rounds,answer_first,top_k,dirichlet,1,Qwen_Qwen3_1_7B,0.66,0.0,200.0
1070,max_rounds,answer_first,top_k,dirichlet,1,Qwen_Qwen3_4B,0.72,0.0,200.0
1071,max_rounds,answer_first,top_k,dirichlet,2,microsoft_phi_4_mini_instruct,0.7,0.2554308114977683,199.96
1072,max_rounds,answer_first,top_k,dirichlet,2,microsoft_phi_4_mini_reasoning,0.54,0.11515907653890912,200.0
1073,max_rounds,answer_first,top_k,dirichlet,2,Qwen_Qwen2_5_3B_Instruct,0.8,0.20155087703875738,200.0
1074,max_rounds,answer_first,top_k,dirichlet,2,Qwen_Qwen2_5_0_5B_Instruct,0.26,0.20754767213624614,200.0
1075,max_rounds,answer_first,top_k,dirichlet,2,Qwen_Qwen3_0_6B,0.5,0.263603081032251,200.0
1076,max_rounds,answer_first,top_k,dirichlet,2,Qwen_Qwen3_1_7B,0.66,0.09569224409453775,200.0
1077,max_rounds,answer_first,top_k,dirichlet,2,Qwen_Qwen3_4B,0.58,0.08956998524270118,199.74
1078,max_rounds,answer_first,top_k,dirichlet,4,microsoft_phi_4_mini_instruct,0.68,0.3948786946326116,199.66
1079,max_rounds,answer_first,top_k,dirichlet,4,microsoft_phi_4_mini_reasoning,0.52,0.13109625530018643,200.0
1080,max_rounds,answer_first,top_k,dirichlet,4,Qwen_Qwen2_5_3B_Instruct,0.8,0.2941125808557346,200.0
1081,max_rounds,answer_first,top_k,dirichlet,4,Qwen_Qwen2_5_0_5B_Instruct,0.26,0.3050272603528423,200.0
1082,max_rounds,answer_first,top_k,dirichlet,4,Qwen_Qwen3_0_6B,0.48,0.3665234580502252,200.0
1083,max_rounds,answer_first,top_k,dirichlet,4,Qwen_Qwen3_1_7B,0.68,0.12218498993916617,200.0
1084,max_rounds,answer_first,top_k,dirichlet,4,Qwen_Qwen3_4B,0.68,0.10289738197890022,200.0
1085,max_rounds,answer_first,top_k,dirichlet,8,microsoft_phi_4_mini_instruct,0.6,0.488821102766598,194.76
1086,max_rounds,answer_first,top_k,dirichlet,8,microsoft_phi_4_mini_reasoning,0.64,0.13312222663850395,199.74
1087,max_rounds,answer_first,top_k,dirichlet,8,Qwen_Qwen2_5_3B_Instruct,0.78,0.3212042290255592,200.0
1088,max_rounds,answer_first,top_k,dirichlet,8,Qwen_Qwen2_5_0_5B_Instruct,0.22,0.34493452733388014,200.0
1089,max_rounds,answer_first,top_k,dirichlet,8,Qwen_Qwen3_0_6B,0.5,0.3850541405691993,200.0
1090,max_rounds,answer_first,top_k,dirichlet,8,Qwen_Qwen3_1_7B,0.7,0.12055845852117873,200.0
1091,max_rounds,answer_first,top_k,dirichlet,8,Qwen_Qwen3_4B,0.66,0.10305290791616574,200.0
1092,max_rounds,answer_first,top_k,second_moment,1,microsoft_phi_4_mini_instruct,0.0,0.0,116.52
1093,max_rounds,answer_first,top_k,second_moment,1,microsoft_phi_4_mini_reasoning,0.04,0.0,62.34
1094,max_rounds,answer_first,top_k,second_moment,1,Qwen_Qwen2_5_3B_Instruct,0.72,0.0,200.0
1095,max_rounds,answer_first,top_k,second_moment,1,Qwen_Qwen2_5_0_5B_Instruct,0.04,0.0,199.9
1096,max_rounds,answer_first,top_k,second_moment,1,Qwen_Qwen3_0_6B,0.0,0.0,200.0
1097,max_rounds,answer_first,top_k,second_moment,1,Qwen_Qwen3_1_7B,0.44,0.0,200.0
1098,max_rounds,answer_first,top_k,second_moment,1,Qwen_Qwen3_4B,0.72,0.0,200.0
1099,max_rounds,answer_first,top_k,second_moment,2,microsoft_phi_4_mini_instruct,0.0,0.8290457527683072,74.76
1100,max_rounds,answer_first,top_k,second_moment,2,microsoft_phi_4_mini_reasoning,0.08,0.710599963559966,23.48
1101,max_rounds,answer_first,top_k,second_moment,2,Qwen_Qwen2_5_3B_Instruct,0.76,0.7572740027568999,200.0
1102,max_rounds,answer_first,top_k,second_moment,2,Qwen_Qwen2_5_0_5B_Instruct,0.04,0.8967217436262541,200.0
1103,max_rounds,answer_first,top_k,second_moment,2,Qwen_Qwen3_0_6B,0.0,0.6497267445618358,200.0
1104,max_rounds,answer_first,top_k,second_moment,2,Qwen_Qwen3_1_7B,0.58,0.23418668704295356,200.0
1105,max_rounds,answer_first,top_k,second_moment,2,Qwen_Qwen3_4B,0.68,0.8217988750873879,200.0
1106,max_rounds,answer_first,top_k,second_moment,4,microsoft_phi_4_mini_instruct,0.0,1.5446413720037184,58.0
1107,max_rounds,answer_first,top_k,second_moment,4,microsoft_phi_4_mini_reasoning,0.02,1.4039551746152366,37.4
1108,max_rounds,answer_first,top_k,second_moment,4,Qwen_Qwen2_5_3B_Instruct,0.82,1.3188805111388484,200.0
1109,max_rounds,answer_first,top_k,second_moment,4,Qwen_Qwen2_5_0_5B_Instruct,0.04,1.7151217419232547,200.0
1110,max_rounds,answer_first,top_k,second_moment,4,Qwen_Qwen3_0_6B,0.0,0.8234556156908728,200.0
1111,max_rounds,answer_first,top_k,second_moment,4,Qwen_Qwen3_1_7B,0.54,0.3208753236920298,200.0
1112,max_rounds,answer_first,top_k,second_moment,4,Qwen_Qwen3_4B,0.82,1.3234348821911552,200.0
1113,max_rounds,answer_first,top_k,second_moment,8,microsoft_phi_4_mini_instruct,0.0,2.2543746806980023,64.72
1114,max_rounds,answer_first,top_k,second_moment,8,microsoft_phi_4_mini_reasoning,0.02,1.8345635792626338,33.06
1115,max_rounds,answer_first,top_k,second_moment,8,Qwen_Qwen2_5_3B_Instruct,0.72,1.7443339762001477,200.0
1116,max_rounds,answer_first,top_k,second_moment,8,Qwen_Qwen2_5_0_5B_Instruct,0.08,2.4805346306908724,200.0
1117,max_rounds,answer_first,top_k,second_moment,8,Qwen_Qwen3_0_6B,0.0,1.0033054370761256,200.0
1118,max_rounds,answer_first,top_k,second_moment,8,Qwen_Qwen3_1_7B,0.58,0.36803292660729764,200.0
1119,max_rounds,answer_first,top_k,second_moment,8,Qwen_Qwen3_4B,0.8,1.573526244654148,200.0
1120,max_rounds,think_first,nucleus,weighted_sum,1,microsoft_phi_4_mini_instruct,0.72,0.5245014127427559,196.64
1121,max_rounds,think_first,nucleus,weighted_sum,1,microsoft_phi_4_mini_reasoning,0.76,0.11436085031357318,200.0
1122,max_rounds,think_first,nucleus,weighted_sum,1,Qwen_Qwen2_5_3B_Instruct,0.86,0.2787169844902849,200.0
1123,max_rounds,think_first,nucleus,weighted_sum,1,Qwen_Qwen2_5_0_5B_Instruct,0.2,0.28736136996440986,200.0
1124,max_rounds,think_first,nucleus,weighted_sum,1,Qwen_Qwen3_0_6B,0.54,0.3473808154435027,199.92
1125,max_rounds,think_first,nucleus,weighted_sum,1,Qwen_Qwen3_1_7B,0.78,0.10238676898637418,200.0
1126,max_rounds,think_first,nucleus,weighted_sum,1,Qwen_Qwen3_4B,0.82,0.08512443581292928,200.0
1127,max_rounds,think_first,nucleus,weighted_sum,2,microsoft_phi_4_mini_instruct,0.68,0.5245014127427559,196.64
1128,max_rounds,think_first,nucleus,weighted_sum,2,microsoft_phi_4_mini_reasoning,0.7,0.11436085031357318,200.0
1129,max_rounds,think_first,nucleus,weighted_sum,2,Qwen_Qwen2_5_3B_Instruct,0.82,0.2787169844902849,200.0
1130,max_rounds,think_first,nucleus,weighted_sum,2,Qwen_Qwen2_5_0_5B_Instruct,0.22,0.28736136996440986,200.0
1131,max_rounds,think_first,nucleus,weighted_sum,2,Qwen_Qwen3_0_6B,0.58,0.3473808154435027,199.92
1132,max_rounds,think_first,nucleus,weighted_sum,2,Qwen_Qwen3_1_7B,0.86,0.10238676898637418,200.0
1133,max_rounds,think_first,nucleus,weighted_sum,2,Qwen_Qwen3_4B,0.86,0.08512443581292928,200.0
1134,max_rounds,think_first,nucleus,weighted_sum,4,microsoft_phi_4_mini_instruct,0.72,0.5245014127427559,196.64
1135,max_rounds,think_first,nucleus,weighted_sum,4,microsoft_phi_4_mini_reasoning,0.7,0.11436085031357318,200.0
1136,max_rounds,think_first,nucleus,weighted_sum,4,Qwen_Qwen2_5_3B_Instruct,0.84,0.2787169844902849,200.0
1137,max_rounds,think_first,nucleus,weighted_sum,4,Qwen_Qwen2_5_0_5B_Instruct,0.26,0.28736136996440986,200.0
1138,max_rounds,think_first,nucleus,weighted_sum,4,Qwen_Qwen3_0_6B,0.52,0.3473808154435027,199.92
1139,max_rounds,think_first,nucleus,weighted_sum,4,Qwen_Qwen3_1_7B,0.82,0.10238676898637418,200.0
1140,max_rounds,think_first,nucleus,weighted_sum,4,Qwen_Qwen3_4B,0.8,0.08512443581292928,200.0
1141,max_rounds,think_first,nucleus,weighted_sum,8,microsoft_phi_4_mini_instruct,0.74,0.5245014127427559,196.64
1142,max_rounds,think_first,nucleus,weighted_sum,8,microsoft_phi_4_mini_reasoning,0.72,0.11436085031357318,200.0
1143,max_rounds,think_first,nucleus,weighted_sum,8,Qwen_Qwen2_5_3B_Instruct,0.8,0.2787169844902849,200.0
1144,max_rounds,think_first,nucleus,weighted_sum,8,Qwen_Qwen2_5_0_5B_Instruct,0.22,0.28736136996440986,200.0
1145,max_rounds,think_first,nucleus,weighted_sum,8,Qwen_Qwen3_0_6B,0.64,0.3473808154435027,199.92
1146,max_rounds,think_first,nucleus,weighted_sum,8,Qwen_Qwen3_1_7B,0.82,0.10238676898637418,200.0
1147,max_rounds,think_first,nucleus,weighted_sum,8,Qwen_Qwen3_4B,0.78,0.08512443581292928,200.0
1148,max_rounds,think_first,nucleus,element_wise_max,1,microsoft_phi_4_mini_instruct,0.74,5.25148482564132,194.62
1149,max_rounds,think_first,nucleus,element_wise_max,1,microsoft_phi_4_mini_reasoning,0.72,0.8550985341122038,188.88
1150,max_rounds,think_first,nucleus,element_wise_max,1,Qwen_Qwen2_5_3B_Instruct,0.8,2.129024107454442,200.0
1151,max_rounds,think_first,nucleus,element_wise_max,1,Qwen_Qwen2_5_0_5B_Instruct,0.12,3.3256048696079623,196.44
1152,max_rounds,think_first,nucleus,element_wise_max,1,Qwen_Qwen3_0_6B,0.68,2.247016625650398,200.0
1153,max_rounds,think_first,nucleus,element_wise_max,1,Qwen_Qwen3_1_7B,0.76,0.14048813997021858,200.0
1154,max_rounds,think_first,nucleus,element_wise_max,1,Qwen_Qwen3_4B,0.82,0.09068463136184837,200.0
1155,max_rounds,think_first,nucleus,element_wise_max,2,microsoft_phi_4_mini_instruct,0.76,5.25148482564132,194.62
1156,max_rounds,think_first,nucleus,element_wise_max,2,microsoft_phi_4_mini_reasoning,0.6,0.8550985341122038,188.88
1157,max_rounds,think_first,nucleus,element_wise_max,2,Qwen_Qwen2_5_3B_Instruct,0.82,2.129024107454442,200.0
1158,max_rounds,think_first,nucleus,element_wise_max,2,Qwen_Qwen2_5_0_5B_Instruct,0.1,3.3256048696079623,196.44
1159,max_rounds,think_first,nucleus,element_wise_max,2,Qwen_Qwen3_0_6B,0.62,2.247016625650398,200.0
1160,max_rounds,think_first,nucleus,element_wise_max,2,Qwen_Qwen3_1_7B,0.8,0.14048813997021858,200.0
1161,max_rounds,think_first,nucleus,element_wise_max,2,Qwen_Qwen3_4B,0.82,0.09068463136184837,200.0
1162,max_rounds,think_first,nucleus,element_wise_max,4,microsoft_phi_4_mini_instruct,0.74,5.25148482564132,194.62
1163,max_rounds,think_first,nucleus,element_wise_max,4,microsoft_phi_4_mini_reasoning,0.6,0.8550985341122038,188.88
